game_id,move_number,is_white,player_elo,san_move,uci_move,centipawn_loss,is_top_engine_move,is_capture,is_check,is_cheating,move_type,material_balance,game_phase,white_center_control,black_center_control,total_pieces
26,19,False,-1,Bc6,b7c6,4.0,True,False,False,True,stockfish,0,middlegame,4,4,18
26,20,True,1011,Bxc6,a4c6,0.0,False,True,False,False,maia,0,middlegame,4,4,18
26,20,False,-1,Nxc6,e7c6,0.0,True,True,False,True,stockfish,3,middlegame,4,3,17
26,21,True,1011,Rxd8,d1d8,7.0,True,True,False,True,stockfish,0,middlegame,4,3,16
26,21,False,-1,Nxd8,c6d8,0.0,True,True,False,True,stockfish,5,middlegame,4,2,15
26,22,True,1011,Rb1,f1b1,0.0,True,False,False,True,stockfish,0,middlegame,4,2,14
26,22,False,-1,Ne6,d8e6,0.0,False,False,False,False,maia,0,middlegame,4,2,14
26,23,True,1011,Rb7+,b1b7,0.0,True,False,False,True,stockfish,0,middlegame,4,2,14
26,23,False,-1,Kg6,f7g6,3.0,True,False,True,True,stockfish,0,middlegame,4,2,14
26,24,True,1011,Rb6,b7b6,7.0,True,False,False,True,stockfish,0,middlegame,4,2,14
26,24,False,-1,Kf7,g6f7,0.0,True,False,False,True,stockfish,0,middlegame,4,2,14
26,25,True,1011,Rb7+,b6b7,0.0,True,False,False,False,maia,0,middlegame,4,2,14
26,25,False,-1,Kf8,f7f8,8.0,True,False,True,True,stockfish,0,middlegame,4,2,14
26,26,True,1011,Rb6,b7b6,8.0,True,False,False,True,stockfish,0,middlegame,4,2,14
26,26,False,-1,Kf7,f8f7,1.0,True,False,False,True,stockfish,0,middlegame,4,2,14
26,27,True,1011,Rb7+,b6b7,0.0,True,False,False,True,stockfish,0,middlegame,4,2,14
26,27,False,-1,Kf8,f7f8,0.0,True,False,True,False,maia,0,middlegame,4,2,14
26,28,True,1011,Bb4+,c3b4,10.0,True,False,False,True,stockfish,0,middlegame,4,2,14
26,28,False,-1,Kg8,f8g8,11.0,True,False,True,True,stockfish,0,middlegame,2,2,14
26,29,True,1011,Rb6,b7b6,1.0,True,False,False,False,maia,0,middlegame,2,2,14
26,29,False,-1,Kf7,g8f7,4.0,True,False,False,True,stockfish,0,middlegame,2,2,14
26,30,True,1011,Rb7+,b6b7,0.0,True,False,False,True,stockfish,0,middlegame,2,2,14
26,30,False,-1,Kg6,f7g6,0.0,True,False,True,True,stockfish,0,middlegame,2,2,14
26,31,True,1011,Rb6,b7b6,0.0,True,False,False,True,stockfish,0,middlegame,2,2,14
26,31,False,-1,Nd4,e6d4,0.0,True,False,False,False,maia,0,middlegame,2,2,14
26,32,True,1011,Bd6,b4d6,0.0,True,False,False,True,stockfish,0,middlegame,2,2,14
26,32,False,-1,Kf5,g6f5,2.0,True,False,False,True,stockfish,0,middlegame,3,2,14
26,33,True,1011,c5,c4c5,0.0,False,False,False,True,stockfish,0,middlegame,3,3,14
26,33,False,-1,Ke6,f5e6,0.0,True,False,False,True,stockfish,0,middlegame,2,3,14
26,34,True,1011,Bf8+,d6f8,0.0,True,False,False,True,stockfish,0,middlegame,2,3,14
26,34,False,-1,Kf7,e6f7,0.0,True,False,True,False,maia,0,middlegame,1,3,14
26,35,True,1011,Bd6,f8d6,0.0,True,False,False,True,stockfish,0,middlegame,1,2,14
26,35,False,-1,Ke6,f7e6,0.0,True,False,False,True,stockfish,0,middlegame,2,2,14
26,36,True,1011,Rb7,b6b7,0.0,True,False,False,True,stockfish,0,middlegame,2,3,14
26,36,False,-1,Rg8,a8g8,0.0,True,False,False,True,stockfish,0,middlegame,2,3,14
26,37,True,1011,Ra7,b7a7,0.0,True,False,False,True,stockfish,0,middlegame,2,3,14
26,37,False,-1,Nc6,d4c6,1.0,True,False,False,True,stockfish,0,middlegame,2,3,14
26,38,True,1011,Rxa6,a7a6,16.0,True,True,False,True,stockfish,0,middlegame,2,3,14
26,38,False,-1,Kd5,e6d5,5.0,True,False,False,True,stockfish,1,middlegame,2,3,13
26,39,True,1011,h4,h2h4,0.0,True,False,False,True,stockfish,1,middlegame,2,3,13
26,39,False,-1,h5,h7h5,0.0,True,False,False,True,stockfish,1,middlegame,2,3,13
26,40,True,1011,Ra3,a6a3,0.0,True,False,False,True,stockfish,1,middlegame,2,3,13
26,40,False,-1,g5,g7g5,0.0,False,False,False,False,maia,1,middlegame,2,3,13
26,41,True,1011,hxg5,h4g5,0.0,True,True,False,True,stockfish,1,middlegame,2,3,13
26,41,False,-1,Rxg5,g8g5,0.0,True,True,False,False,maia,2,endgame,2,3,12
26,42,True,1011,Rd3+,a3d3,0.0,True,False,False,True,stockfish,1,endgame,2,3,11
26,42,False,-1,Kc4,d5c4,0.0,True,False,True,True,stockfish,1,endgame,4,3,11
26,43,True,1011,Rd1,d3d1,0.0,True,False,False,True,stockfish,1,endgame,4,3,11
26,43,False,-1,h4,h5h4,0.0,False,False,False,False,maia,1,endgame,4,3,11
26,44,True,1011,Kh2,g1h2,0.0,True,False,False,True,stockfish,1,endgame,4,3,11
26,44,False,-1,Rg3,g5g3,0.0,False,False,False,False,maia,1,endgame,4,3,11
26,45,True,1011,a4,a2a4,0.0,True,False,False,True,stockfish,1,endgame,4,3,11
26,45,False,-1,Rg8,g3g8,0.0,True,False,False,True,stockfish,1,endgame,4,3,11
26,46,True,1011,Rc1+,d1c1,0.0,True,False,False,False,maia,1,endgame,4,3,11
26,46,False,-1,Kd5,c4d5,0.0,True,False,True,True,stockfish,1,endgame,2,3,11
26,47,True,1011,Rd1+,c1d1,0.0,True,False,False,True,stockfish,1,endgame,2,3,11
26,47,False,-1,Ke6,d5e6,0.0,True,False,True,False,maia,1,endgame,4,3,11
26,48,True,1011,Bc7,d6c7,0.0,True,False,False,True,stockfish,1,endgame,4,3,11
26,48,False,-1,Nd4,c6d4,1.0,True,False,False,True,stockfish,1,endgame,4,3,11
26,49,True,1011,Bb6,c7b6,0.0,True,False,False,True,stockfish,1,endgame,3,3,11
26,49,False,-1,Kd5,e6d5,0.0,False,False,False,False,maia,1,endgame,2,3,11
26,50,True,1011,c6,c5c6,147.0,True,False,False,True,stockfish,1,endgame,2,3,11
26,50,False,-1,Kxc6,d5c6,0.0,True,True,False,True,stockfish,1,endgame,2,3,11
26,51,True,1011,Bxd4,b6d4,19.0,True,True,False,True,stockfish,0,endgame,2,3,10
26,51,False,-1,exd4,e5d4,7.0,True,True,False,False,maia,3,endgame,3,3,9
26,52,True,1011,Rxd4,d1d4,3.0,True,True,False,True,stockfish,0,endgame,2,2,8
26,52,False,-1,Kc5,c6c5,0.0,True,False,False,True,stockfish,1,endgame,2,2,7
26,53,True,1011,Rxh4,d4h4,0.0,True,True,False,True,stockfish,1,endgame,2,3,7
26,53,False,-1,Kd5,c5d5,0.0,True,False,False,True,stockfish,2,endgame,2,3,6
26,54,True,1011,a5,a4a5,12.0,True,False,False,True,stockfish,2,endgame,2,3,6
26,54,False,-1,Ra8,g8a8,0.0,False,False,False,False,maia,2,endgame,2,3,6
26,55,True,1011,Ra4,h4a4,8.0,True,False,False,True,stockfish,2,endgame,2,3,6
26,55,False,-1,Ra6,a8a6,0.0,True,False,False,True,stockfish,2,endgame,2,3,6
26,56,True,1011,Kg3,h2g3,0.0,True,False,False,True,stockfish,2,endgame,2,3,6
26,56,False,-1,Ke6,d5e6,0.0,True,False,False,True,stockfish,2,endgame,2,3,6
26,57,True,1011,Kf4,g3f4,0.0,True,False,False,True,stockfish,2,endgame,2,2,6
26,57,False,-1,Ke7,e6e7,0.0,True,False,False,True,stockfish,2,endgame,3,2,6
26,58,True,1011,Kf5,f4f5,0.0,False,False,False,False,maia,2,endgame,3,1,6
26,58,False,-1,Kf7,e7f7,0.0,True,False,False,True,stockfish,2,endgame,3,1,6
26,59,True,1011,f4,f3f4,0.0,True,False,False,True,stockfish,2,endgame,3,1,6
26,59,False,-1,Kg7,f7g7,0.0,True,False,False,True,stockfish,2,endgame,3,1,6
26,60,True,1011,g4,g2g4,0.0,False,False,False,False,maia,2,endgame,3,1,6
26,60,False,-1,Kf7,g7f7,0.0,True,False,False,True,stockfish,2,endgame,3,1,6
26,61,True,1011,Ra1,a4a1,0.0,True,False,False,True,stockfish,2,endgame,3,1,6
26,61,False,-1,Kg7,f7g7,0.0,True,False,False,False,maia,2,endgame,2,1,6
26,62,True,1011,Ke4,f5e4,0.0,True,False,False,True,stockfish,2,endgame,2,1,6
26,62,False,-1,Kg6,g7g6,0.0,True,False,False,False,maia,2,endgame,3,1,6
26,63,True,1011,Kd4,e4d4,12.0,True,False,False,True,stockfish,2,endgame,3,1,6
26,63,False,-1,Kf7,g6f7,0.0,True,False,False,True,stockfish,2,endgame,3,1,6
26,64,True,1011,f5,f4f5,0.0,False,False,False,True,stockfish,2,endgame,3,1,6
26,64,False,-1,Ke7,f7e7,0.0,True,False,False,False,maia,2,endgame,3,1,6
26,65,True,1011,Kc5,d4c5,3.0,True,False,False,True,stockfish,2,endgame,3,1,6
26,65,False,-1,Kd7,e7d7,3.0,True,False,False,False,maia,2,endgame,2,1,6
26,66,True,1011,Kb5,c5b5,0.0,True,False,False,True,stockfish,2,endgame,2,1,6
26,66,False,-1,Ra7,a6a7,0.0,True,False,False,True,stockfish,2,endgame,0,1,6
26,67,True,1011,a6,a5a6,0.0,True,False,False,True,stockfish,2,endgame,0,1,6
26,67,False,-1,Kc7,d7c7,0.0,True,False,False,False,maia,2,endgame,0,1,6
26,68,True,1011,Re1,a1e1,0.0,True,False,False,True,stockfish,2,endgame,0,1,6
26,68,False,-1,Ra8,a7a8,0.0,True,False,False,True,stockfish,2,endgame,2,1,6
26,69,True,1011,a7,a6a7,54.0,False,False,False,True,stockfish,2,endgame,2,1,6
26,69,False,-1,Rd8,a8d8,0.0,False,False,False,True,stockfish,2,endgame,2,1,6
26,70,True,1011,Re7+,e1e7,0.0,True,False,False,True,stockfish,2,endgame,2,3,6
26,70,False,-1,Kd6,c7d6,21.0,True,False,True,False,maia,2,endgame,2,3,6
26,71,True,1011,Re6+,e7e6,35.0,True,False,False,True,stockfish,2,endgame,2,2,6
26,71,False,-1,Kc7,d6c7,0.0,True,False,True,True,stockfish,2,endgame,2,2,6
26,72,True,1011,Rxf6,e6f6,0.0,True,True,False,True,stockfish,2,endgame,2,3,6
26,72,False,-1,Kd7,c7d7,0.0,False,False,False,True,stockfish,3,endgame,0,2,5
26,73,True,1011,Ra6,f6a6,15.0,False,False,False,True,stockfish,3,endgame,0,0,5
26,73,False,-1,Ra8,d8a8,4.0,True,False,False,True,stockfish,3,endgame,0,0,5
26,74,True,1011,Kb6,b5b6,0.0,True,False,False,True,stockfish,3,endgame,0,0,5
26,74,False,-1,Kc8,d7c8,0.0,False,False,False,False,maia,3,endgame,0,0,5
26,75,True,1011,g5,g4g5,0.0,True,False,False,True,stockfish,3,endgame,0,0,5
26,75,False,-1,Kd7,c8d7,4.0,True,False,False,True,stockfish,3,endgame,0,0,5
26,76,True,1011,g6,g5g6,25.0,True,False,False,True,stockfish,3,endgame,0,0,5
26,76,False,-1,Rf8,a8f8,8.0,True,False,False,True,stockfish,3,endgame,0,0,5
26,77,True,1011,g7,g6g7,32.0,False,False,False,True,stockfish,3,endgame,0,0,5
26,77,False,-1,Rg8,f8g8,0.0,False,False,False,True,stockfish,3,endgame,0,0,5
26,78,True,1011,a8=Q,a7a8q,20.0,True,False,False,True,stockfish,3,endgame,0,0,5
26,78,False,-1,Rxa8,g8a8,48.0,True,True,False,True,stockfish,11,endgame,2,0,5
26,79,True,1011,Rxa8,a6a8,136.0,True,True,False,False,maia,2,endgame,0,0,4
26,79,False,-1,Ke7,d7e7,0.0,True,False,False,False,maia,7,endgame,0,0,3
26,80,True,1011,g8=Q,g7g8q,166.0,False,False,False,True,stockfish,7,endgame,0,0,3
26,80,False,-1,Kf6,e7f6,0.0,True,False,False,False,maia,15,endgame,1,0,3
26,81,True,1011,Ra5,a8a5,8913.0,False,False,False,True,stockfish,15,endgame,1,1,3
26,81,False,-1,Ke7,f6e7,,True,False,False,True,stockfish,15,endgame,2,1,3
26,82,True,1011,Qg7+,g8g7,8933.0,True,False,False,True,stockfish,15,endgame,2,0,3
26,82,False,-1,Kd6,e7d6,,True,False,True,True,stockfish,15,endgame,3,0,3
26,83,True,1011,Qc7#,g7c7,,True,False,False,True,stockfish,15,endgame,3,2,3
27,11,True,1012,e5,e4e5,0.0,True,False,False,False,maia,0,opening,4,4,30
27,11,False,-1,Nf5,e7f5,0.0,True,False,False,True,stockfish,0,opening,4,3,30
27,12,True,1012,Bxg7,h6g7,0.0,True,True,False,True,stockfish,0,opening,4,4,30
27,12,False,-1,Kxg7,g8g7,11.0,True,True,False,True,stockfish,3,middlegame,4,3,29
27,13,True,1012,h4,h2h4,5.0,True,False,False,True,stockfish,0,middlegame,4,3,28
27,13,False,-1,h5,h7h5,0.0,True,False,False,True,stockfish,0,middlegame,4,3,28
27,14,True,1012,Rdg1,d1g1,0.0,True,False,False,True,stockfish,0,middlegame,4,3,28
27,14,False,-1,Rh8,f8h8,0.0,True,False,False,True,stockfish,0,middlegame,4,3,28
27,15,True,1012,g4,g2g4,12.0,True,False,False,False,maia,0,middlegame,4,3,28
27,15,False,-1,hxg4,h5g4,0.0,True,True,False,True,stockfish,0,middlegame,4,3,28
27,16,True,1012,Rxg4,g1g4,0.0,True,True,False,True,stockfish,-1,middlegame,4,3,27
27,16,False,-1,Nh6,f5h6,0.0,False,False,False,False,maia,0,middlegame,4,3,26
27,17,True,1012,h5,h4h5,0.0,False,False,False,False,maia,0,middlegame,4,2,26
27,17,False,-1,Nxg4,h6g4,0.0,True,True,False,True,stockfish,0,middlegame,4,2,26
27,18,True,1012,h6+,h5h6,0.0,False,False,False,False,maia,-5,middlegame,4,3,25
27,18,False,-1,Nxh6,g4h6,83.0,True,True,True,True,stockfish,-5,middlegame,4,3,25
27,19,True,1012,Ne2,c3e2,0.0,True,False,False,True,stockfish,-6,middlegame,4,2,24
27,19,False,-1,Nf5,h6f5,0.0,True,False,False,True,stockfish,-6,middlegame,3,2,24
27,20,True,1012,Rxh8,h1h8,0.0,False,True,False,False,maia,-6,middlegame,3,3,24
27,20,False,-1,Qxh8,d8h8,21.0,True,True,False,False,maia,-1,middlegame,3,3,23
27,21,True,1012,Bxf5,d3f5,0.0,True,True,False,False,maia,-6,middlegame,3,3,22
27,21,False,-1,exf5,e6f5,0.0,True,True,False,True,stockfish,-3,middlegame,3,2,21
27,22,True,1012,b3,b2b3,0.0,True,False,False,True,stockfish,-6,middlegame,2,2,20
27,22,False,-1,Qh1+,h8h1,0.0,False,False,False,True,stockfish,-6,middlegame,2,2,20
27,23,True,1012,Ne1,f3e1,0.0,True,False,True,True,stockfish,-6,middlegame,2,2,20
27,23,False,-1,f4,f5f4,0.0,False,False,False,True,stockfish,-6,middlegame,2,2,20
27,24,True,1012,Nxf4,e2f4,5.0,True,True,False,True,stockfish,-6,middlegame,2,2,20
27,24,False,-1,Bf5,c8f5,0.0,True,False,False,True,stockfish,-5,middlegame,3,2,19
27,25,True,1012,Kb2,c1b2,0.0,True,False,False,False,maia,-5,middlegame,3,2,19
27,25,False,-1,Qh6,h1h6,5.0,True,False,False,True,stockfish,-5,middlegame,3,2,19
27,26,True,1012,Neg2,e1g2,0.0,False,False,False,True,stockfish,-5,middlegame,3,2,19
27,26,False,-1,g5,g6g5,0.0,False,False,False,False,maia,-5,middlegame,3,2,19
27,27,True,1012,Ne3,g2e3,0.0,True,False,False,True,stockfish,-5,middlegame,3,2,19
27,27,False,-1,gxf4,g5f4,0.0,False,True,False,False,maia,-5,middlegame,3,2,19
27,28,True,1012,Nxf5+,e3f5,0.0,True,True,False,True,stockfish,-8,middlegame,3,2,18
27,28,False,-1,Kg6,g7g6,25.0,True,False,True,True,stockfish,-5,middlegame,2,2,17
27,29,True,1012,Nxh6,f5h6,0.0,True,True,False,False,maia,-5,middlegame,2,2,17
27,29,False,-1,Kxh6,g6h6,7.0,True,True,False,False,maia,4,middlegame,2,2,16
27,30,True,1012,Qxf4+,d2f4,47.0,True,True,False,True,stockfish,1,middlegame,2,2,15
27,30,False,-1,Kg7,h6g7,39.0,True,False,True,True,stockfish,2,middlegame,3,2,14
27,31,True,1012,Qf6+,f4f6,0.0,True,False,False,True,stockfish,2,middlegame,3,2,14
27,31,False,-1,Kf8,g7f8,0.0,True,False,True,False,maia,2,middlegame,1,2,14
27,32,True,1012,e6,e5e6,186.0,True,False,False,False,maia,2,middlegame,1,2,14
27,32,False,-1,Kg8,f8g8,22.0,True,False,False,True,stockfish,2,middlegame,2,2,14
27,33,True,1012,Qxf7+,f6f7,0.0,True,True,False,False,maia,2,middlegame,2,2,14
27,33,False,-1,Kh8,g8h8,5.0,True,False,True,True,stockfish,3,middlegame,1,2,13
27,34,True,1012,f4,f2f4,0.0,False,False,False,True,stockfish,3,middlegame,1,2,13
27,34,False,-1,Rd8,a8d8,0.0,False,False,False,True,stockfish,3,middlegame,1,2,13
27,35,True,1012,Qf6+,f7f6,18.0,True,False,False,True,stockfish,3,middlegame,1,2,13
27,35,False,-1,Kh7,h8h7,11.0,True,False,True,True,stockfish,3,middlegame,2,2,13
27,36,True,1012,Qxd8,f6d8,0.0,True,True,False,True,stockfish,3,middlegame,2,2,13
27,36,False,-1,Nc4+,b6c4,12.0,True,False,False,True,stockfish,8,endgame,2,2,12
27,37,True,1012,bxc4,b3c4,0.0,True,True,True,False,maia,8,endgame,2,3,12
27,37,False,-1,Kg6,h7g6,0.0,False,False,False,True,stockfish,11,endgame,2,2,11
27,38,True,1012,e7,e6e7,0.0,True,False,False,True,stockfish,11,endgame,2,2,11
27,38,False,-1,Kf5,g6f5,51.0,True,False,False,True,stockfish,11,endgame,2,2,11
27,39,True,1012,e8=Q,e7e8q,9043.0,False,False,False,True,stockfish,11,endgame,2,3,11
27,39,False,-1,Kxf4,f5f4,,True,True,False,True,stockfish,19,endgame,3,3,11
27,40,True,1012,Qf6+,d8f6,,False,False,False,True,stockfish,18,endgame,3,3,10
27,40,False,-1,Kg3,f4g3,,True,False,True,True,stockfish,18,endgame,4,3,10
27,41,True,1012,Qeg6+,e8g6,,True,False,False,True,stockfish,18,endgame,4,2,10
27,41,False,-1,Kh3,g3h3,,True,False,True,False,maia,18,endgame,4,2,10
27,42,True,1012,Qh8#,f6h8,,True,False,False,True,stockfish,18,endgame,4,2,10
28,11,True,1012,Ne5,f3e5,0.0,True,False,False,True,stockfish,0,middlegame,3,2,26
28,11,False,-1,Qd6,d8d6,0.0,True,False,False,False,maia,0,middlegame,3,2,26
28,12,True,1012,a4,a3a4,0.0,False,False,False,True,stockfish,0,middlegame,3,3,26
28,12,False,-1,O-O-O,e8c8,0.0,False,False,False,False,maia,0,middlegame,3,3,26
28,13,True,1012,b4,b2b4,17.0,True,False,False,True,stockfish,0,middlegame,3,3,26
28,13,False,-1,Qxb4,d6b4,2.0,True,True,False,False,maia,0,middlegame,3,3,26
28,14,True,1012,O-O,e1g1,0.0,True,False,False,True,stockfish,-1,middlegame,3,3,25
28,14,False,-1,Nc3,e4c3,0.0,False,False,False,False,maia,-1,middlegame,3,3,25
28,15,True,1012,Qc2,d1c2,0.0,True,False,False,False,maia,-1,middlegame,3,3,25
28,15,False,-1,Ne2+,c3e2,0.0,True,False,False,False,maia,-1,middlegame,3,3,25
28,16,True,1012,Kh1,g1h1,0.0,True,False,True,False,maia,-1,middlegame,3,3,25
28,16,False,-1,Nxc1,e2c1,0.0,True,True,False,False,maia,-1,middlegame,3,3,25
28,17,True,1012,Rfxc1,f1c1,0.0,True,True,False,False,maia,-4,middlegame,3,3,24
28,17,False,-1,Rhf8,h8f8,0.0,False,False,False,False,maia,-1,middlegame,3,3,23
28,18,True,1012,Nxc6,e5c6,8.0,True,True,False,False,maia,-1,middlegame,3,3,23
28,18,False,-1,bxc6,b7c6,0.0,True,True,False,False,maia,2,middlegame,3,3,22
28,19,True,1012,Qxc6,c2c6,0.0,True,True,False,False,maia,-1,middlegame,3,3,21
28,19,False,-1,Qxd2,b4d2,0.0,False,True,False,False,maia,0,middlegame,4,3,20
28,20,True,1012,Qxc7#,c6c7,,True,True,False,False,maia,-3,middlegame,3,3,19
29,11,True,1012,Ne2,g1e2,17.0,True,False,True,False,maia,-1,middlegame,2,3,25
29,11,False,-1,Nf5,e7f5,39.0,True,False,False,True,stockfish,-1,middlegame,3,3,25
29,12,True,1012,c5,c4c5,0.0,True,False,False,True,stockfish,-1,middlegame,3,3,25
29,12,False,-1,Nd4,f5d4,0.0,True,False,False,True,stockfish,-1,middlegame,2,3,25
29,13,True,1012,Nd6+,e4d6,0.0,False,False,False,False,maia,-1,middlegame,2,3,25
29,13,False,-1,Bxd6,f8d6,60.0,True,True,True,False,maia,-1,middlegame,3,3,25
29,14,True,1012,cxd6,c5d6,0.0,True,True,False,False,maia,-4,middlegame,3,4,24
29,14,False,-1,Qxe2+,d3e2,0.0,True,True,False,False,maia,-1,middlegame,3,3,23
29,15,True,1012,Kg1,f1g1,34.0,True,False,True,False,maia,-4,middlegame,2,3,22
29,15,False,-1,O-O,e8g8,96.0,True,False,False,False,maia,-4,middlegame,2,3,22
29,16,True,1012,Kh2,g1h2,0.0,False,False,False,False,maia,-4,middlegame,2,3,22
29,16,False,-1,Nf3+,d4f3,0.0,True,False,False,True,stockfish,-4,middlegame,2,3,22
29,17,True,1012,Bxf3,g2f3,10.0,True,True,True,False,maia,-4,middlegame,0,4,22
29,17,False,-1,Qxf3,e2f3,0.0,True,True,False,True,stockfish,-1,middlegame,2,3,21
29,18,True,1012,Rf1,h1f1,0.0,False,False,False,False,maia,-4,middlegame,0,2,20
29,18,False,-1,Rd8,f8d8,0.0,False,False,False,False,maia,-4,middlegame,0,2,20
29,19,True,1012,Qd1,c1d1,0.0,False,False,False,False,maia,-4,middlegame,0,2,20
29,19,False,-1,Qf6,f3f6,0.0,True,False,False,True,stockfish,-4,middlegame,2,2,20
29,20,True,1012,f4,f2f4,0.0,False,False,False,False,maia,-4,middlegame,2,3,20
29,20,False,-1,Qxb2+,f6b2,0.0,True,True,False,True,stockfish,-4,middlegame,3,3,20
29,21,True,1012,Kg1,h2g1,23.0,True,False,True,False,maia,-5,middlegame,3,3,19
29,21,False,-1,Qa3,b2a3,64.0,True,False,False,True,stockfish,-5,middlegame,3,3,19
29,22,True,1012,Rf3,f1f3,0.0,False,False,False,False,maia,-5,middlegame,3,1,19
29,22,False,-1,Qxd6,a3d6,44.0,True,True,False,True,stockfish,-5,middlegame,3,1,19
29,23,True,1012,Qxd6,d1d6,0.0,True,True,False,True,stockfish,-6,middlegame,3,3,18
29,23,False,-1,Rxd6,d8d6,0.0,True,True,False,True,stockfish,3,middlegame,3,1,17
29,24,True,1012,f5,f4f5,11.0,False,False,False,False,maia,-6,middlegame,1,2,16
29,24,False,-1,exf5,e6f5,54.0,True,True,False,True,stockfish,-6,middlegame,0,2,16
29,25,True,1012,Re1,a1e1,0.0,False,False,False,False,maia,-7,middlegame,0,3,15
29,25,False,-1,Be6,c8e6,37.0,True,False,False,True,stockfish,-7,middlegame,2,3,15
29,26,True,1012,g4,g3g4,0.0,False,False,False,False,maia,-7,middlegame,2,3,15
29,26,False,-1,fxg4,f5g4,33.0,True,True,False,True,stockfish,-7,middlegame,2,3,15
29,27,True,1012,hxg4,h3g4,14.0,True,True,False,True,stockfish,-8,middlegame,2,2,14
29,27,False,-1,Bxg4,e6g4,17.0,False,True,False,True,stockfish,-7,middlegame,2,2,13
29,28,True,1012,Rfe3,f3e3,0.0,False,False,False,True,stockfish,-8,endgame,2,2,12
29,28,False,-1,h6,h7h6,0.0,False,False,False,False,maia,-8,endgame,2,2,12
29,29,True,1012,Re8+,e3e8,0.0,False,False,False,False,maia,-8,endgame,2,2,12
29,29,False,-1,Rxe8,a8e8,0.0,True,True,True,False,maia,-8,endgame,2,2,12
29,30,True,1012,Rxe8+,e1e8,23.0,True,True,False,True,stockfish,-13,endgame,2,4,11
29,30,False,-1,Kh7,g8h7,7.0,True,False,True,True,stockfish,-8,endgame,2,2,10
29,31,True,1012,Re4,e8e4,0.0,False,False,False,True,stockfish,-8,endgame,2,2,10
29,31,False,-1,Be6,g4e6,0.0,False,False,False,True,stockfish,-8,endgame,2,2,10
29,32,True,1012,a3,a2a3,0.0,False,False,False,True,stockfish,-8,endgame,2,2,10
29,32,False,-1,Rd3,d6d3,0.0,False,False,False,True,stockfish,-8,endgame,2,2,10
29,33,True,1012,a4,a3a4,0.0,False,False,False,False,maia,-8,endgame,2,2,10
29,33,False,-1,Ra3,d3a3,0.0,False,False,False,False,maia,-8,endgame,2,2,10
29,34,True,1012,Rb4,e4b4,0.0,True,False,False,False,maia,-8,endgame,2,1,10
29,34,False,-1,g5,g7g5,0.0,False,False,False,True,stockfish,-8,endgame,2,1,10
29,35,True,1012,Rxb7,b4b7,34.0,True,True,False,False,maia,-8,endgame,2,1,10
29,35,False,-1,Rxa4,a3a4,10.0,True,True,False,True,stockfish,-7,endgame,0,1,9
29,36,True,1012,Rc7,b7c7,52.0,True,False,False,False,maia,-8,endgame,0,3,8
29,36,False,-1,Bd5,e6d5,37.0,True,False,False,False,maia,-8,endgame,0,3,8
29,37,True,1012,Kf2,g1f2,0.0,True,False,False,False,maia,-8,endgame,0,3,8
29,37,False,-1,Ra2+,a4a2,0.0,False,False,False,True,stockfish,-8,endgame,0,3,8
29,38,True,1012,Ke3,f2e3,0.0,True,False,True,False,maia,-8,endgame,0,2,8
29,38,False,-1,Kg6,h7g6,0.0,True,False,False,False,maia,-8,endgame,2,2,8
29,39,True,1012,Kd4,e3d4,12.0,True,False,False,False,maia,-8,endgame,2,2,8
29,39,False,-1,g4,g5g4,0.0,False,False,False,True,stockfish,-8,endgame,3,2,8
29,40,True,1012,Re7,c7e7,0.0,True,False,False,True,stockfish,-8,endgame,3,2,8
29,40,False,-1,Ra4+,a2a4,0.0,False,False,False,True,stockfish,-8,endgame,3,2,8
29,41,True,1012,Kc5,d4c5,0.0,True,False,True,False,maia,-8,endgame,3,3,8
29,41,False,-1,g3,g4g3,0.0,True,False,False,True,stockfish,-8,endgame,4,3,8
29,42,True,1012,Re1,e7e1,0.0,False,False,False,False,maia,-8,endgame,4,3,8
29,42,False,-1,g2,g3g2,9.0,False,False,False,False,maia,-8,endgame,4,3,8
29,43,True,1012,Rg1,e1g1,0.0,False,False,False,False,maia,-8,endgame,4,3,8
29,43,False,-1,Ra2,a4a2,0.0,False,False,False,False,maia,-8,endgame,2,3,8
29,44,True,1012,Kd6,c5d6,0.0,True,False,False,False,maia,-8,endgame,2,2,8
29,44,False,-1,Kf5,g6f5,0.0,True,False,False,True,stockfish,-8,endgame,2,2,8
29,45,True,1012,Ke7,d6e7,0.0,True,False,False,True,stockfish,-8,endgame,2,3,8
29,45,False,-1,h5,h6h5,21.0,False,False,False,True,stockfish,-8,endgame,0,3,8
29,46,True,1012,Kd6,e7d6,0.0,False,False,False,False,maia,-8,endgame,0,3,8
29,46,False,-1,h4,h5h4,20.0,False,False,False,True,stockfish,-8,endgame,2,3,8
29,47,True,1012,Kc5,d6c5,0.0,False,False,False,False,maia,-8,endgame,2,3,8
29,47,False,-1,h3,h4h3,0.0,False,False,False,True,stockfish,-8,endgame,2,3,8
29,48,True,1012,Kd6,c5d6,0.0,False,False,False,False,maia,-8,endgame,2,3,8
29,48,False,-1,h2,h3h2,119.0,True,False,False,True,stockfish,-8,endgame,2,3,8
29,49,True,1012,Rxg2,g1g2,44.0,True,True,False,False,maia,-8,endgame,2,3,8
29,49,False,-1,Rxg2,a2g2,0.0,True,True,False,False,maia,-7,endgame,2,3,7
29,50,True,1012,Kd7,d6d7,0.0,True,False,False,True,stockfish,-12,endgame,2,3,6
